Dataset,SubmissionDateTime,PublishTime,SettlementDate,Region,GspGroupId,ForecastDemand60,ForecastDemand100
RZDF,2025-09-21T08:00:00Z,2025-09-21T08:00:05Z,2025-09-22,North Scotland,N/A,102,169
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,South East,N/A,5201,8668
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,South West,N/A,3347,5579
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,Midlands,N/A,3462,5771
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,North East,N/A,2281,3802
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,North West,N/A,2239,3731
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,South Scotland,N/A,1063,1771
RZDF,2025-09-20T16:00:00Z,2025-09-20T16:00:06Z,2025-09-21,North Scotland,N/A,90,150
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,South East,N/A,5150,8583
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,South West,N/A,3315,5525
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,Midlands,N/A,3429,5714
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,North East,N/A,2259,3765
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,North West,N/A,2217,3695
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,South Scotland,N/A,1052,1754
RZDF,2025-09-20T10:45:00Z,2025-09-20T10:45:05Z,2025-09-21,North Scotland,N/A,89,149
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,South East,N/A,5184,8639
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,South West,N/A,3336,5561
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,Midlands,N/A,3451,5752
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,North East,N/A,2274,3789
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,North West,N/A,2231,3719
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,South Scotland,N/A,1059,1765
RZDF,2025-09-20T08:00:00Z,2025-09-20T08:00:07Z,2025-09-21,North Scotland,N/A,90,150
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,South East,N/A,4929,8215
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,South West,N/A,3173,5288
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,Midlands,N/A,3282,5469
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,North East,N/A,2162,3603
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,North West,N/A,2122,3536
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,South Scotland,N/A,1007,1679
RZDF,2025-09-19T16:00:00Z,2025-09-19T16:00:05Z,2025-09-20,North Scotland,N/A,85,142
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,South East,N/A,4932,8220
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,South West,N/A,3175,5291
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,Midlands,N/A,3284,5473
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,North East,N/A,2163,3606
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,North West,N/A,2123,3539
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,South Scotland,N/A,1008,1680
RZDF,2025-09-19T10:45:00Z,2025-09-19T10:45:09Z,2025-09-20,North Scotland,N/A,86,143
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,South East,N/A,4872,8120
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,South West,N/A,3136,5226
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,Midlands,N/A,3244,5406
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,North East,N/A,2137,3562
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,North West,N/A,2097,3495
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,South Scotland,N/A,996,1659
RZDF,2025-09-19T08:00:00Z,2025-09-19T08:00:07Z,2025-09-20,North Scotland,N/A,84,141
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,South East,N/A,5458,9097
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,South West,N/A,3513,5855
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,Midlands,N/A,3634,6057
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,North East,N/A,2394,3990
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,North West,N/A,2350,3916
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,South Scotland,N/A,1115,1859
RZDF,2025-09-18T16:00:00Z,2025-09-18T16:00:12Z,2025-09-19,North Scotland,N/A,95,158
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,South East,N/A,5404,9007
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,South West,N/A,3479,5798
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,Midlands,N/A,3598,5997
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,North East,N/A,2370,3951
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,North West,N/A,2326,3877
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,South Scotland,N/A,1104,1841
RZDF,2025-09-18T10:45:00Z,2025-09-18T10:45:06Z,2025-09-19,North Scotland,N/A,94,156
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,South East,N/A,5410,9016
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,South West,N/A,3482,5803
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,Midlands,N/A,3602,6003
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,North East,N/A,2373,3955
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,North West,N/A,2329,3881
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,South Scotland,N/A,1105,1842
RZDF,2025-09-18T08:00:00Z,2025-09-18T08:00:06Z,2025-09-19,North Scotland,N/A,94,156
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,South East,N/A,5419,9032
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,South West,N/A,3488,5813
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,Midlands,N/A,3608,6013
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,North East,N/A,2377,3962
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,North West,N/A,2333,3888
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,South Scotland,N/A,1107,1846
RZDF,2025-09-17T16:00:00Z,2025-09-17T16:00:06Z,2025-09-18,North Scotland,N/A,94,157
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,South East,N/A,5406,9010
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,South West,N/A,3480,5799
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,Midlands,N/A,3599,5998
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,North East,N/A,2371,3952
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,North West,N/A,2327,3878
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,South Scotland,N/A,1105,1841
RZDF,2025-09-17T10:45:00Z,2025-09-17T10:45:06Z,2025-09-18,North Scotland,N/A,94,156
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,South East,N/A,5398,8997
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,South West,N/A,3475,5791
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,Midlands,N/A,3594,5990
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,North East,N/A,2368,3946
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,North West,N/A,2324,3873
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,South Scotland,N/A,1103,1839
RZDF,2025-09-17T08:00:00Z,2025-09-17T08:00:08Z,2025-09-18,North Scotland,N/A,94,156
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,South East,N/A,5596,9326
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,South West,N/A,3602,6003
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,Midlands,N/A,3725,6209
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,North East,N/A,2454,4091
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,North West,N/A,2409,4015
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,South Scotland,N/A,1144,1906
RZDF,2025-09-16T16:00:00Z,2025-09-16T16:00:05Z,2025-09-17,North Scotland,N/A,97,162
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,South East,N/A,5507,9179
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,South West,N/A,3545,5908
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,Midlands,N/A,3666,6111
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,North East,N/A,2416,4026
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,North West,N/A,2371,3951
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,South Scotland,N/A,1125,1876
RZDF,2025-09-16T10:45:00Z,2025-09-16T11:03:38Z,2025-09-17,North Scotland,N/A,96,159
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,South East,N/A,5545,9241
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,South West,N/A,3569,5948
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,Midlands,N/A,3691,6152
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,North East,N/A,2432,4053
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,North West,N/A,2387,3978
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,South Scotland,N/A,1133,1888
RZDF,2025-09-16T08:00:00Z,2025-09-16T08:00:05Z,2025-09-17,North Scotland,N/A,96,160
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,South East,N/A,5729,9548
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,South West,N/A,3687,6145
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,Midlands,N/A,3814,6356
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,North East,N/A,2513,4188
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,North West,N/A,2466,4110
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,South Scotland,N/A,1171,1951
RZDF,2025-09-15T16:00:00Z,2025-09-15T16:00:05Z,2025-09-16,North Scotland,N/A,99,166
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,South East,N/A,5649,9414
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,South West,N/A,3636,6060
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,Midlands,N/A,3761,6268
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,North East,N/A,2478,4129
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,North West,N/A,2431,4052
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,South Scotland,N/A,1154,1924
RZDF,2025-09-15T10:45:00Z,2025-09-15T10:45:06Z,2025-09-16,North Scotland,N/A,98,163
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,South East,N/A,5692,9487
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,South West,N/A,3664,6107
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,Midlands,N/A,3790,6316
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,North East,N/A,2497,4161
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,North West,N/A,2450,4084
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,South Scotland,N/A,1163,1939
RZDF,2025-09-15T08:00:00Z,2025-09-15T08:00:07Z,2025-09-16,North Scotland,N/A,99,165
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,South East,N/A,5239,8732
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,South West,N/A,3372,5621
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,Midlands,N/A,3488,5814
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,North East,N/A,2298,3830
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,North West,N/A,2255,3759
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,South Scotland,N/A,1071,1784
RZDF,2025-09-14T16:00:00Z,2025-09-14T16:00:06Z,2025-09-15,North Scotland,N/A,91,151
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,South East,N/A,5176,8626
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,South West,N/A,3331,5552
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,Midlands,N/A,3446,5743
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,North East,N/A,2270,3784
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,North West,N/A,2228,3713
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,South Scotland,N/A,1058,1763
RZDF,2025-09-14T10:45:00Z,2025-09-14T10:45:04Z,2025-09-15,North Scotland,N/A,90,150
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,South East,N/A,5130,8550
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,South West,N/A,3302,5503
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,Midlands,N/A,3415,5692
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,North East,N/A,2250,3750
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,North West,N/A,2208,3681
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,South Scotland,N/A,1048,1747
RZDF,2025-09-14T08:00:00Z,2025-09-14T08:00:05Z,2025-09-15,North Scotland,N/A,89,148
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,South East,N/A,5055,8425
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,South West,N/A,3254,5423
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,Midlands,N/A,3366,5609
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,North East,N/A,2217,3696
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,North West,N/A,2176,3627
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,South Scotland,N/A,1033,1722
RZDF,2025-09-13T16:00:00Z,2025-09-13T16:00:06Z,2025-09-14,North Scotland,N/A,88,146
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,South East,N/A,5002,8336
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,South West,N/A,3219,5366
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,Midlands,N/A,3330,5550
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,North East,N/A,2194,3657
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,North West,N/A,2153,3589
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,South Scotland,N/A,1022,1704
RZDF,2025-09-13T10:45:00Z,2025-09-13T10:45:06Z,2025-09-14,North Scotland,N/A,87,145
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,South East,N/A,5013,8355
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,South West,N/A,3227,5378
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,Midlands,N/A,3337,5562
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,North East,N/A,2199,3665
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,North West,N/A,2158,3596
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,South Scotland,N/A,1024,1707
RZDF,2025-09-13T08:00:00Z,2025-09-13T08:00:07Z,2025-09-14,North Scotland,N/A,87,145
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,South East,N/A,4935,8225
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,South West,N/A,3176,5294
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,Midlands,N/A,3285,5476
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,North East,N/A,2165,3608
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,North West,N/A,2124,3541
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,South Scotland,N/A,1008,1681
RZDF,2025-09-12T16:00:00Z,2025-09-12T16:00:06Z,2025-09-13,North Scotland,N/A,86,143
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,South East,N/A,4874,8124
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,South West,N/A,3137,5229
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,Midlands,N/A,3245,5408
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,North East,N/A,2138,3563
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,North West,N/A,2098,3497
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,South Scotland,N/A,996,1660
RZDF,2025-09-12T10:45:00Z,2025-09-12T10:45:10Z,2025-09-13,North Scotland,N/A,85,141
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,South East,N/A,4909,8181
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,South West,N/A,3160,5266
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,Midlands,N/A,3268,5447
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,North East,N/A,2153,3589
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,North West,N/A,2113,3522
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,South Scotland,N/A,1003,1672
RZDF,2025-09-12T08:00:00Z,2025-09-12T08:00:07Z,2025-09-13,North Scotland,N/A,85,142
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,South East,N/A,5184,8639
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,South West,N/A,3336,5561
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,Midlands,N/A,3451,5752
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,North East,N/A,2274,3789
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,North West,N/A,2231,3719
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,South Scotland,N/A,1059,1765
RZDF,2025-09-11T16:00:00Z,2025-09-11T16:00:08Z,2025-09-12,North Scotland,N/A,90,150
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,South East,N/A,5127,8545
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,South West,N/A,3300,5500
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,Midlands,N/A,3413,5689
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,North East,N/A,2249,3748
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,North West,N/A,2207,3678
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,South Scotland,N/A,1048,1746
RZDF,2025-09-11T10:45:00Z,2025-09-11T10:45:06Z,2025-09-12,North Scotland,N/A,89,148
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,South East,N/A,5176,8627
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,South West,N/A,3332,5553
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,Midlands,N/A,3446,5743
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,North East,N/A,2270,3784
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,North West,N/A,2228,3713
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,South Scotland,N/A,1058,1763
RZDF,2025-09-11T08:00:00Z,2025-09-11T08:00:05Z,2025-09-12,North Scotland,N/A,90,150
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,South East,N/A,5337,8894
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,South West,N/A,3435,5725
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,Midlands,N/A,3553,5921
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,North East,N/A,2341,3901
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,North West,N/A,2297,3829
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,South Scotland,N/A,1091,1818
RZDF,2025-09-10T16:00:00Z,2025-09-10T16:00:05Z,2025-09-11,North Scotland,N/A,93,154
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,South East,N/A,5315,8859
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,South West,N/A,3421,5702
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,Midlands,N/A,3539,5898
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,North East,N/A,2331,3886
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,North West,N/A,2288,3813
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,South Scotland,N/A,1086,1810
RZDF,2025-09-10T10:45:00Z,2025-09-10T10:45:06Z,2025-09-11,North Scotland,N/A,92,154
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,South East,N/A,5271,8786
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,South West,N/A,3393,5655
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,Midlands,N/A,3509,5849
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,North East,N/A,2312,3854
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,North West,N/A,2269,3782
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,South Scotland,N/A,1077,1795
RZDF,2025-09-10T08:00:00Z,2025-09-10T08:00:06Z,2025-09-11,North Scotland,N/A,91,152
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,South East,N/A,5394,8991
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,South West,N/A,3472,5787
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,Midlands,N/A,3591,5986
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,North East,N/A,2366,3944
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,North West,N/A,2322,3870
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,South Scotland,N/A,1102,1837
RZDF,2025-09-09T16:00:00Z,2025-09-09T16:00:05Z,2025-09-10,North Scotland,N/A,94,156
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,South East,N/A,5262,8771
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,South West,N/A,3387,5645
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,Midlands,N/A,3503,5839
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,North East,N/A,2308,3847
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,North West,N/A,2265,3775
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,South Scotland,N/A,1075,1792
RZDF,2025-09-09T10:45:00Z,2025-09-09T10:45:05Z,2025-09-10,North Scotland,N/A,91,152
RZDF,2025-09-09T08:00:00Z,2025-09-09T08:00:05Z,2025-09-10,South East,N/A,5390,8983
RZDF,2025-09-09T08:00:00Z,2025-09-09T08:00:05Z,2025-09-10,South West,N/A,3469,5782
RZDF,2025-09-09T08:00:00Z,2025-09-09T08:00:05Z,2025-09-10,Midlands,N/A,3588,5981
