SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,renewables,interconnector,demand_norm,renewables_norm,interconnector_norm,simulated_price,hour
03/01/2026,33,37413,39522,34200,3043,6606,0,22126,0,14,3941,1060,501,792,-450,-531,843,1080,596,889,-514,3043,4266,0.6577284900089267,0.1625627684675419,0.7340914899054434,81.46177225559796,16.0
03/01/2026,34,39028,41126,35771,3057,6606,0,22126,0,3,4158,1098,510,816,-450,-531,861,1131,605,916,-514,3057,4442,0.7131772299663531,0.16340976465605905,0.7453360592895477,86.85273102800372,16.5
03/01/2026,35,40635,42736,37357,3072,6606,0,22126,0,6,4130,1337,691,1040,-450,-531,864,1238,626,1220,-514,3072,5521,0.7683513012428758,0.16431726057232743,0.8142729363659597,91.4105028425534,17.0
03/01/2026,36,40792,42893,37495,3087,6606,0,22126,0,6,4201,1365,707,1049,-450,-531,864,1261,632,1244,-514,3087,5627,0.7737416741056101,0.1652247564885958,0.8210452338359315,91.78958993441464,17.5
03/01/2026,37,40315,42418,37057,3115,6606,0,22126,0,8,4015,1152,831,1059,-450,-531,744,1382,796,1333,-514,3115,5802,0.7573645540067294,0.1669187488656301,0.8322259136212624,89.56007635039829,18.0
03/01/2026,38,39661,41764,36379,3143,6606,0,22126,0,8,3999,1126,836,1059,-450,-531,739,1397,801,1340,-514,3143,5803,0.7349103893428551,0.1686127412426644,0.8322898032200358,86.933818846662,18.5
03/01/2026,39,38560,40671,35425,3156,6606,0,22126,0,17,4022,1222,713,1054,-450,-531,644,1397,597,1369,-513,3156,5502,0.697109112133489,0.16939923770343032,0.8130590339892666,83.24986936871062,19.0
03/01/2026,40,37427,39542,34416,3168,6606,0,22126,0,20,4143,1233,700,1054,-450,-531,642,1397,581,1371,-514,3168,5483,0.6582091602005081,0.17012523443644503,0.8118451316125734,79.28126185803109,19.5
03/01/2026,41,36426,38538,33478,3169,6606,0,22126,0,17,3960,769,507,1008,-450,-531,920,1397,488,1307,-514,3169,4901,0.6238412415024377,0.17018573416419627,0.7746613851265014,76.70304909294063,20.0
03/01/2026,42,35483,37596,32577,3170,6606,0,22126,0,18,4024,710,491,1007,-450,-531,931,1398,485,1302,-514,3170,4829,0.5914646707409188,0.17024623389194748,0.7700613340148224,63.79547142507134,20.5
03/01/2026,43,34174,36285,31348,3115,6606,0,22126,0,15,4000,835,401,862,-450,-531,839,1397,568,1276,-515,3115,4682,0.5465220078280574,0.1669187488656301,0.7606695629951444,60.285844640144234,21.0
03/01/2026,44,33242,35358,30507,3060,6606,0,22126,0,21,3911,851,395,857,-450,-531,835,1397,572,1273,-514,3060,4685,0.514523106502781,0.16359126383931272,0.7608612317914644,57.84515120081319,21.5
03/01/2026,45,31861,33975,29264,3037,6606,0,22126,0,19,3948,967,414,891,-450,-531,592,1397,525,1240,-514,3037,4531,0.4671084254617867,0.16219977010103453,0.7510222335803731,54.376056530667086,22.0
03/01/2026,46,30599,32711,28089,3014,6606,0,22126,0,18,3907,981,416,892,-450,-531,583,1374,520,1223,-513,3014,4495,0.4237794410492344,0.16080827636275638,0.7487222080245336,51.301715197989765,22.5
03/01/2026,47,28647,30792,26212,2990,6606,0,22126,0,50,4024,887,434,884,-450,-531,418,1079,439,705,-514,2990,3351,0.35676028290874134,0.15935628289672696,0.6756325070278558,48.31517304213533,23.0
03/01/2026,48,27984,30329,25587,2966,6606,0,22126,0,285,3922,876,431,883,-450,-497,412,1037,432,671,-513,2966,3282,0.3339971159788505,0.15790428943069756,0.6712241247124968,47.05879447568623,23.5
04/01/2026,1,27899,30100,25502,2890,6606,0,22126,0,287,3798,808,302,820,-438,-362,318,973,408,751,-514,2890,3066,0.3310787612442491,0.15330631012160445,0.6574239713774598,47.39166438126182,0.0
04/01/2026,2,28661,30760,26377,2813,6606,0,22126,0,301,4025,800,295,817,-352,-333,314,966,406,759,-513,2813,3159,0.3572409531003227,0.14864783108476012,0.6633657040633785,49.1735545433345,0.5
04/01/2026,3,28415,30906,26140,2748,6606,0,22126,0,469,3942,827,393,787,-437,-471,444,976,397,826,-514,2748,3228,0.3487948911625352,0.14471534878093048,0.6677740863787376,48.753761032619856,1.0
04/01/2026,4,27714,30277,25473,2682,6606,0,22126,0,586,4040,830,400,786,-451,-412,449,976,397,830,-514,2682,3291,0.324727047998352,0.14072236674934963,0.6717991311014567,47.36289165871727,1.5
04/01/2026,5,27136,29655,24853,2630,6606,0,22126,0,528,3989,1043,419,712,-451,-426,476,965,397,797,-514,2630,3418,0.30488223580306256,0.13757638090628593,0.6799131101456682,46.14921074698503,2.0
04/01/2026,6,26686,29252,24439,2577,6606,0,22126,0,611,3996,1069,418,709,-451,-391,477,965,395,789,-513,2577,3467,0.28943212250223166,0.134369895335471,0.683043700485561,45.32797168794889,2.5
04/01/2026,7,26338,28884,24128,2505,6606,0,22126,0,562,3935,1090,365,763,-451,-420,506,982,348,608,-513,2505,3278,0.27748403488292245,0.1300139149373828,0.6709685663174035,45.08441879745246,3.0
04/01/2026,8,25673,28255,23440,2433,6606,0,22126,0,641,3927,1092,363,766,-451,-377,506,974,346,591,-513,2433,3297,0.25465220078280576,0.12565793453929458,0.6721824686940966,43.971071864673576,3.5
04/01/2026,9,25302,28088,23099,2373,6606,0,22126,0,878,4090,875,399,709,-451,-344,522,843,382,420,-513,2373,2842,0.24191444070589851,0.12202795087422107,0.6431127012522362,44.01585130361424,4.0
04/01/2026,10,25041,27757,22784,2313,6606,0,22126,0,882,4053,848,402,707,-451,-269,523,822,386,407,-514,2313,2861,0.2329533749914166,0.11839796720914755,0.6443266036289292,43.66704039793338,4.5
04/01/2026,11,25008,27568,22712,2252,6606,0,22126,0,879,4149,653,420,443,-451,-117,476,768,423,365,-513,2252,2467,0.23182036668268902,0.11470748381632283,0.6191541017122413,44.271433758569316,5.0
04/01/2026,12,24847,27304,22638,2190,6606,0,22126,0,831,4226,629,418,432,-451,-62,474,766,423,361,-513,2190,2477,0.22629265947950286,0.11095650069574686,0.6197929976999744,44.125297175687734,5.5
04/01/2026,13,25496,27502,23251,2145,6606,0,22126,0,305,4135,465,303,451,-436,-151,302,833,306,355,-514,2145,1914,0.24857515621781226,0.10823401294694174,0.5838231535905954,46.20126097816683,6.0
04/01/2026,14,26222,28365,23853,2099,6606,0,22126,0,277,3932,444,289,433,-450,-302,296,812,295,347,-514,2099,1650,0.27350133900981943,0.10545102547038539,0.566956299514439,48.13185127883456,6.5
04/01/2026,15,27262,29396,24824,2065,6606,0,22126,0,277,3888,301,91,2,-450,-293,382,439,173,89,-514,2065,220,0.3092082675272952,0.10339403472684373,0.4755941732685919,62.296196099308965,7.0
04/01/2026,16,28103,30187,25616,2031,6606,0,22126,0,237,3765,284,81,0,-450,-283,385,420,168,70,-514,2031,161,0.33808281260729245,0.10133704398330208,0.471824686940966,64.40962098365515,7.5
04/01/2026,17,29561,31476,26832,1994,6606,5,22126,0,12,3676,573,197,140,-450,-339,283,769,294,43,-514,1999,996,0.3881411797019845,0.09940105269526286,0.525172501916688,67.04241722551919,8.0
04/01/2026,18,30937,32962,28153,1956,6606,344,22126,0,9,3860,610,220,157,-450,-452,280,842,316,51,-514,2300,1060,0.435384192817414,0.11761147074838163,0.5292614362381804,69.36056503895125,8.5
04/01/2026,19,32574,34595,29649,1958,6606,1614,22126,0,8,3496,1211,726,772,-450,-449,623,1216,813,406,-514,3572,4354,0.49158827164732544,0.19456712444793997,0.7397137745974955,64.32553535352325,9.0
04/01/2026,20,32700,34794,29643,1959,6606,3367,22126,0,6,3222,1287,763,806,-450,-524,636,1242,843,436,-514,5326,4525,0.49591430337155806,0.30068364692358884,0.7506388959877331,58.0901853604263,9.5
04/01/2026,21,33028,35128,29876,1843,6606,4862,22126,0,5,3273,1375,863,1015,-450,-531,785,982,776,646,-514,6705,4947,0.5071757192886082,0.38411277149252826,0.7776003066700741,54.120308840582645,10.0
04/01/2026,22,32950,35050,29707,1726,6606,5872,22126,0,5,3256,1386,867,1022,-450,-531,790,939,768,662,-514,7598,4939,0.5044976996497974,0.4381390283743723,0.7770891898798875,41.758161732369366,10.5
04/01/2026,23,32905,35005,29636,1641,6606,6680,22126,0,5,3149,1377,795,1046,-450,-531,562,801,688,680,-514,8321,4454,0.5029526883197143,0.48188033153850807,0.7461027344748274,40.76628555035565,11.0
04/01/2026,24,32905,35005,29560,1555,6606,6837,22126,0,5,3130,1375,795,1046,-450,-531,554,787,689,686,-514,8392,4437,0.5029526883197143,0.48617581220884504,0.7450166112956811,40.64938875493196,11.5
04/01/2026,25,34083,36183,30631,1589,6606,6874,22126,0,5,3177,1482,980,1046,-450,-531,910,823,892,771,-514,8463,5409,0.5433976515827783,0.49047129287918206,0.8071173013033478,41.04749321760602,12.0
04/01/2026,26,34406,36506,30908,1623,6606,6519,22126,0,5,2966,1495,990,1046,-450,-531,924,801,905,771,-514,8142,5437,0.5544873995742635,0.4710508802710388,0.8089062100690008,42.2875445386656,12.5
04/01/2026,27,34673,36773,31170,1586,6606,5812,22126,0,5,3128,1476,923,902,-450,-531,857,481,901,536,-514,7398,4581,0.5636544667994232,0.4260390828241273,0.7542167135190391,45.816951551272425,13.0
04/01/2026,28,35382,37482,31746,1548,6606,4988,22126,0,5,2861,1471,912,889,-450,-531,849,413,897,516,-514,6536,4452,0.5879969786445101,0.37388831750257123,0.7459749552772809,50.134281641717266,13.5
04/01/2026,29,35725,37825,32131,1514,6606,3717,22126,0,5,3012,1129,649,296,-450,-531,333,50,745,372,-514,5231,2079,0.5997733983382545,0.29493617278722245,0.5943649373881932,58.83109604704869,14.0
04/01/2026,30,36933,39035,33373,1479,6606,2338,22126,0,7,2945,1085,620,264,-450,-531,308,4,734,351,-514,3817,1871,0.6412483691547072,0.20938955774699014,0.5810759008433427,68.93685199634089,14.5
04/01/2026,31,38169,40399,34646,1530,6606,1055,22126,0,9,2996,677,243,113,-450,-531,-81,-3,692,-42,-514,2585,104,0.6836846803543226,0.13485389315748078,0.4681829798108868,82.01102480173705,15.0
04/01/2026,32,39516,41789,35755,1581,6606,170,22126,0,14,2960,627,217,107,-450,-531,-96,-1,681,-67,-514,1751,-27,0.7299320195014763,0.08439712021295905,0.4598134423715819,92.47201669820481,15.5
04/01/2026,33,41181,43289,37259,1674,6606,0,22126,0,12,2984,638,203,234,-450,-531,56,38,367,-1,-514,1674,40,0.7870974387145506,0.0797386411761147,0.4640940454893943,109.83124551081201,16.0
04/01/2026,34,42613,44719,38611,1767,6606,0,22126,0,11,2834,640,203,239,-450,-531,61,61,346,0,-514,1767,55,0.8362631325963057,0.08536511585697865,0.46505238947099414,115.41939393130627,16.5
04/01/2026,35,43213,45316,39252,1774,6606,0,22126,0,8,2625,517,221,183,-450,-531,204,289,291,41,-514,1774,251,0.8568632836640802,0.08578861395123721,0.4775747508305648,117.82274668778098,17.0
04/01/2026,36,43377,45477,39505,1781,6606,0,22126,0,5,2686,501,221,181,-450,-531,209,324,288,44,-514,1781,273,0.8624939916226052,0.0862121120454958,0.4789803220035778,118.49060325705398,17.5
04/01/2026,37,42781,44880,38983,1802,6606,0,22126,0,4,2774,435,181,150,-450,-531,84,397,273,0,-514,1802,25,0.8420311748952826,0.08748260632827153,0.46313570150779454,115.95466731539878,18.0
04/01/2026,38,41587,43687,37862,1822,6606,0,22126,0,5,2617,428,173,149,-450,-531,80,408,267,7,-514,1822,17,0.8010368742704114,0.08869260088329603,0.462624584717608,110.57426707961046,18.5
04/01/2026,39,40613,42728,36982,1909,6606,0,22126,0,11,3083,231,0,103,-450,-531,-9,442,83,338,-514,1909,-307,0.7675959623703907,0.09395607719765262,0.44192435471505237,106.2741107783174,19.0
04/01/2026,40,39889,42024,36278,1996,6606,0,22126,0,12,2896,207,-14,102,-450,-531,-14,417,68,363,-514,1996,-366,0.7427384467486094,0.0992195535120092,0.4381548683874265,102.81684785398309,19.5
04/01/2026,41,38942,41301,35438,1941,6606,0,22126,0,12,2989,198,-38,102,-450,-531,-125,43,-89,406,-514,1941,-998,0.7102245416466387,0.09589206848569182,0.39777664196268847,100.22095002684378,20.0
04/01/2026,42,37592,39982,34165,1885,6606,0,22126,0,12,2884,197,-50,102,-450,-531,-129,-4,-100,409,-514,1885,-1070,0.6638742017441461,0.09250408373162321,0.3931765908510095,85.50414244625563,20.5
04/01/2026,43,35837,38885,32579,1834,6606,0,22126,0,12,3174,-68,-400,2,-450,-531,-276,-4,-193,393,-514,1834,-2041,0.6036187598709057,0.08941859761631073,0.331139790442116,80.70350506926368,21.0
04/01/2026,44,34628,37747,31618,1783,6606,0,22126,0,12,3287,-98,-428,0,-450,-531,-281,-4,-202,370,-513,1783,-2137,0.5621094554693401,0.08633311150099825,0.3250063889598773,76.97604486333901,21.5
04/01/2026,45,32813,36952,29958,1751,6606,0,22126,0,11,3371,-283,-538,-248,-450,-471,-272,-4,-342,-406,-514,1751,-3528,0.49979399848932227,0.08439712021295905,0.23613595706618962,73.09040118076518,22.0
04/01/2026,46,31098,35193,28320,1719,6606,0,22126,0,25,3487,-308,-541,-270,-448,-321,-272,-2,-342,-461,-505,1719,-3470,0.44091190002060016,0.08246112892491984,0.23984155379504216,68.07502837512084,22.5
04/01/2026,47,29311,33890,26633,1714,6606,0,22126,0,586,3628,-663,-372,-482,-380,-177,-268,12,-24,-515,-512,1714,-3381,0.37955778342374513,0.08215863028616371,0.24552772808586762,63.11377324386458,23.0
04/01/2026,48,28262,33323,25715,1709,6606,0,22126,0,1225,3483,-708,-357,-490,-298,-86,-268,24,-1,-517,-511,1709,-3212,0.3435418526402527,0.08185613164740758,0.25632507027855866,60.268253744909416,23.5
05/01/2026,1,28743,33869,26241,1710,6606,0,22126,0,1216,3533,-758,-221,-535,-422,-187,-236,152,70,-438,-513,1710,-3088,0.36005630707958525,0.08191663137515881,0.2642473805264503,61.30150648345745,0.0
05/01/2026,2,29345,34414,26899,1710,6606,0,22126,0,1205,3720,-764,-212,-536,-451,-120,-235,164,73,-432,-514,1710,-3027,0.3807251253175857,0.08191663137515881,0.2681446460516228,62.76580411354469,0.5
05/01/2026,3,28993,34138,26481,1696,6606,0,22126,0,1210,3782,-794,-202,-486,-451,-218,-252,111,30,-418,-514,1696,-3194,0.36863970335782464,0.08106963518664166,0.2574750830564784,62.12579006406289,1.0
05/01/2026,4,28692,33798,26211,1681,6606,0,22126,0,1193,3930,-798,-208,-484,-451,-189,-253,98,28,-416,-514,1681,-3187,0.3583052942388244,0.08016213927037329,0.25792231024789164,61.410718265832166,1.5
05/01/2026,5,28164,33531,25664,1679,6606,0,22126,0,1191,3679,-830,-449,-544,-451,-283,-143,7,39,-362,-514,1679,-3530,0.34017716129918285,0.08004113981487083,0.23600817786864298,60.54593368056952,2.0
05/01/2026,6,27767,33090,25285,1676,6606,0,22126,0,1193,3562,-834,-462,-547,-451,-216,-139,-4,39,-363,-514,1676,-3491,0.32654672800933876,0.07985964063161716,0.23849987222080246,59.547353601743204,2.5
05/01/2026,7,27386,32891,24914,1616,6606,0,22126,0,1183,3511,-909,-338,-573,-451,-265,-122,-4,37,-546,-514,1616,-3685,0.3134656320813019,0.07622965696654366,0.22610529005877844,59.106484246399205,3.0
05/01/2026,8,27053,32619,24517,1556,6606,0,22126,0,1173,3273,-918,-338,-574,-451,-288,-121,-31,26,-558,-514,1556,-3767,0.3020325482386871,0.07259967330147014,0.22086634295936622,58.64435151743345,3.5
05/01/2026,9,26844,33442,24319,1583,6606,0,22126,0,1171,3619,-1072,-623,-636,-451,-185,-120,-371,-368,-487,-514,1583,-4827,0.294856828950079,0.07423316595075322,0.15314336825964733,59.42489885480202,4.0
05/01/2026,10,26823,33597,24266,1610,6606,0,22126,0,1164,3359,-1091,-652,-638,-433,-214,-135,-444,-407,-497,-499,1610,-5010,0.29413582366270685,0.0758666586000363,0.14145157168412983,59.5188874598539,4.5
05/01/2026,11,27166,35504,24639,1609,6606,0,22126,0,586,3699,-1126,-1003,-573,-303,-80,-883,-829,-922,-1037,-396,1609,-7152,0.3059122433564513,0.07580615887228508,0.004600051111679018,63.04723255285397,5.0
05/01/2026,12,28158,36062,25498,1607,6606,0,22126,0,80,4057,-1129,-1027,-571,-205,0,-917,-879,-951,-1074,-471,1607,-7224,0.3399711597885051,0.07568515941678262,0.0,65.51911700858565,5.5
05/01/2026,13,30797,37367,27979,1648,6606,0,22126,0,18,4160,-867,-1027,-493,-99,0,-294,-904,-801,-1068,-399,1648,-5952,0.43057749090159997,0.07816564825458286,0.08126756963966267,70.70442520590522,6.0
05/01/2026,14,33362,40016,30362,1688,6606,0,22126,0,18,3972,-834,-1025,-477,-212,0,-263,-879,-793,-1065,-488,1688,-6036,0.5186431367163359,0.08058563736463185,0.0759008433427038,78.3238018451565,6.5
05/01/2026,15,36112,41459,32660,1759,6606,0,22126,0,18,3776,-379,-936,-107,-257,0,-168,-519,-868,-1051,-444,1759,-4729,0.6130604957769691,0.08488111803496884,0.15940454893943265,95.52630261555665,7.0
05/01/2026,16,38195,43559,34514,1829,6606,0,22126,0,16,3424,-322,-916,-104,-398,0,-165,-444,-855,-1036,-508,1829,-4748,0.6845773535672595,0.0891160989775546,0.1581906465627396,102.82024458516166,7.5
05/01/2026,17,40380,43608,36476,1771,6606,1,22126,0,14,3171,-215,-435,-2,-437,-62,-75,-67,-255,-553,-513,1772,-2614,0.7595962370390716,0.08566761449573478,0.2945310503450038,109.1739873367803,8.0
05/01/2026,18,41209,44305,37300,1713,6606,248,22126,0,14,3069,-203,-394,0,-343,-212,-72,-11,-208,-525,-514,1961,-2482,0.7880587790977134,0.09710206304071632,0.302964477383082,111.1952707328816,8.5
05/01/2026,19,42771,45768,38710,1677,6606,1189,22126,0,14,3087,-158,-107,-99,-430,-364,-3,99,105,-708,-514,2866,-2179,0.841687839044153,0.15185431665557506,0.3223230258113979,111.21764086253289,9.0
05/01/2026,20,42772,45920,38597,1641,6606,2670,22126,0,14,2981,-153,-104,-104,-451,-483,0,122,121,-725,-514,4311,-2291,0.841722172629266,0.23927642325609536,0.3151673907487861,101.96369924878012,9.5
05/01/2026,21,42138,45955,37983,1574,6606,4305,22126,0,11,2623,-250,-717,135,-451,-393,110,240,8,-881,-514,5879,-2713,0.8199546796676509,0.33413999637001635,0.28820598006644516,91.1708220847315,10.0
05/01/2026,22,41328,45235,37359,1506,6606,5502,22126,0,12,1966,-261,-764,155,-450,-411,113,249,5,-895,-514,7008,-2773,0.7921444757261553,0.4024441890011495,0.284372604140046,73.03698008462393,10.5
05/01/2026,23,40757,44941,36808,1443,6606,6497,22126,0,13,1640,298,-963,2,-450,-405,-211,176,164,-1028,-514,7940,-2931,0.7725399986266566,0.4588299352652913,0.2742780475338615,67.55598116768181,11.0
05/01/2026,24,40400,44690,36410,1380,6606,7100,22126,0,13,1294,390,-975,0,-451,-481,-221,156,169,-1035,-514,8480,-2962,0.7602829087413308,0.49149978825095286,0.2722974699718886,64.55503525431958,11.5
05/01/2026,25,40672,44760,36526,1413,6606,7337,22126,0,13,1273,-256,-935,0,-451,-388,230,14,10,-931,-514,8750,-3221,0.7696216438920552,0.5078347147437836,0.25575006388959876,64.54676681194965,12.0
05/01/2026,26,40513,44823,36409,1445,6606,7179,22126,0,13,1318,-355,-930,-38,-451,-479,250,-4,8,-926,-514,8624,-3439,0.764162603859095,0.5002117490471293,0.24182213135701508,64.90391228116766,12.5
05/01/2026,27,40721,45149,36646,1412,6606,6690,22126,0,13,1298,215,-830,-546,-451,-461,344,-4,282,-1009,-514,8102,-2974,0.7713039895625902,0.46863089116098977,0.27153079478660874,66.85927722170322,13.0
05/01/2026,28,40684,44975,36557,1378,6606,5926,22126,0,13,1217,302,-826,-547,-450,-321,347,-4,297,-1016,-514,7304,-2732,0.7700336469134107,0.4203521084155121,0.2869920776897521,69.78757177225145,13.5
05/01/2026,29,40698,45102,36609,1380,6606,4747,22126,0,13,1259,142,-919,-475,-451,-365,197,-4,182,-1063,-514,6127,-3270,0.7705143171049921,0.34914392885232015,0.2526194735497061,75.94704559340839,14.0
05/01/2026,30,40915,45314,36830,1381,6606,3168,22126,0,13,1280,122,-901,-484,-451,-372,192,26,170,-1067,-511,4549,-3276,0.7779647050745039,0.2536753584608869,0.2522361359570662,84.95636386836424,14.5
05/01/2026,31,41732,45497,37555,1424,6606,1351,22126,0,12,1524,117,-16,-855,-450,-221,-27,400,10,-1089,-495,2775,-2626,0.8060152441117902,0.14634884143021357,0.293764375159724,98.08444278798183,15.0
05/01/2026,32,43162,46821,38962,1466,6606,211,22126,0,1,1808,116,44,-769,-451,-206,-35,476,0,-1084,-513,1677,-2422,0.8551122708233194,0.07992014035936838,0.3067978533094812,111.72629990395646,15.5
05/01/2026,33,44967,47547,40568,1523,6606,0,22126,0,1,1937,115,-1,94,-450,-233,220,850,0,-781,-514,1523,-700,0.9170843919522077,0.07060318228567972,0.41681574239713776,129.22079166068568,16.0
05/01/2026,34,46408,49053,41887,1580,6606,0,22126,0,4,2218,115,-4,102,-393,-372,231,926,0,-758,-514,1580,-667,0.9665590880999794,0.07405166676749955,0.4189240991566573,135.85650136585423,16.5
