SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
07/03/2026,29,30693,31458,28511,892,6606,2245,21504,0,165,2761,1503,992,1070,6,237,998,1397,997,991,176
07/03/2026,30,30661,31426,28428,877,6606,1889,21504,0,165,2552,1503,992,1071,61,202,997,1397,997,984,84
07/03/2026,31,31028,31882,28767,861,6606,1471,21504,0,166,2401,1503,992,1068,-55,180,997,1397,996,712,-33
07/03/2026,32,31663,32690,29363,844,6606,1122,21504,0,171,2363,1503,992,1064,-83,84,997,1397,996,668,-173
07/03/2026,33,32101,33681,29699,825,6606,778,21504,0,156,2437,1503,992,598,-230,-53,997,1397,997,-222,-319
07/03/2026,34,33021,34881,30487,805,6606,375,21504,0,11,2259,1502,992,575,-381,-129,997,1397,997,-277,-462
07/03/2026,35,34364,36055,31594,848,6606,89,21504,0,10,2175,1503,992,298,-405,-126,877,1397,997,-36,-514
07/03/2026,36,35210,37056,32348,890,6606,5,21504,0,5,2168,1503,992,295,-448,-274,873,1397,997,-5,-514
07/03/2026,37,35700,37676,32722,904,6606,0,21504,0,6,2009,1502,992,923,-450,-406,993,1397,997,508,-514
07/03/2026,38,35617,37585,32543,917,6606,0,21504,0,6,1796,1503,992,958,-450,-398,997,1397,998,555,-514
07/03/2026,39,34922,37013,31872,895,6606,0,21504,0,12,1660,1502,992,1064,-450,-515,997,1397,997,906,-514
07/03/2026,40,33868,35920,30858,873,6606,0,21504,0,11,1633,1502,992,1069,-450,-477,997,1397,997,919,-514
07/03/2026,41,33026,35038,30096,891,6606,0,21504,0,9,1814,1503,992,985,-450,-439,964,1397,997,469,-514
07/03/2026,42,32233,34104,29400,909,6606,0,21504,0,9,1536,1503,992,982,-451,-297,963,1397,997,445,-514
07/03/2026,43,30962,32676,28214,884,6606,0,21504,0,7,1626,1503,992,1036,-447,-146,996,1397,997,715,-514
07/03/2026,44,29834,31318,27097,858,6606,0,21504,0,10,1611,1503,991,1038,-344,-16,997,1397,997,736,-514
07/03/2026,45,28416,29719,25767,839,6606,0,21504,0,10,1890,1503,992,1067,-195,0,997,1397,998,810,-498
07/03/2026,46,27074,28141,24505,819,6606,0,21504,0,10,1914,1502,992,1069,-53,0,997,1397,997,805,-404
07/03/2026,47,26131,27141,23694,784,6606,0,21504,0,10,2133,1503,992,836,-41,0,997,1397,998,442,-359
07/03/2026,48,25643,26507,23267,749,6606,0,21504,0,10,1906,1503,992,826,-1,0,997,1397,997,421,-253
08/03/2026,1,25425,26372,23022,733,6606,0,21504,0,10,1455,1503,991,1008,-58,0,978,1397,997,612,-279
08/03/2026,2,25857,26627,23518,716,6606,0,21504,0,9,1433,1503,991,1013,-4,0,977,1397,997,630,-157
08/03/2026,3,25579,26328,23270,687,6606,0,21504,0,8,1172,1503,991,1066,0,0,996,1397,998,809,-141
08/03/2026,4,24924,25647,22650,657,6606,0,21504,0,8,857,1503,991,1067,0,0,997,1397,998,821,-115
08/03/2026,5,24509,25256,22292,635,6606,0,21504,0,9,768,1503,991,1067,0,0,997,1397,997,808,-138
08/03/2026,6,24036,24751,21812,613,6606,0,21504,0,14,610,1503,991,1066,0,0,997,1397,998,797,-101
08/03/2026,7,23405,24690,21250,602,6606,0,21504,0,560,649,1504,991,1066,0,0,997,1397,998,444,-125
08/03/2026,8,23067,24470,20899,591,6606,0,21504,0,747,656,1503,991,1066,0,0,997,1397,998,416,-56
08/03/2026,9,23073,24526,20938,585,6606,0,21504,0,796,795,1504,991,987,0,0,906,1397,998,288,-57
08/03/2026,10,22415,23829,20184,578,6606,0,21504,0,808,559,1504,991,975,0,0,903,1397,998,272,-6
08/03/2026,11,22089,23444,19908,576,6606,0,21504,0,697,1133,1504,991,379,0,0,954,1397,997,15,-58
08/03/2026,12,22123,23458,19890,573,6606,0,21504,0,735,1460,1504,991,351,0,0,956,1397,997,15,1
08/03/2026,13,22963,24393,20718,588,6606,0,21504,0,783,1297,1504,991,828,0,0,995,1397,997,648,-47
08/03/2026,14,23111,24517,20884,603,6606,0,21504,0,747,1443,1504,991,851,0,0,997,1397,998,700,-59
08/03/2026,15,24404,25583,22168,629,6606,35,21504,0,530,1613,1503,991,1020,0,0,997,1397,997,970,-49
08/03/2026,16,24962,25983,22707,654,6606,221,21504,0,303,1613,1503,992,1026,0,0,997,1397,997,989,-118
08/03/2026,17,26514,27155,24150,635,6606,501,21504,0,26,1697,1504,992,1073,0,0,997,1397,997,989,-15
08/03/2026,18,27289,27896,24848,616,6606,851,21504,0,7,1752,1502,991,1073,0,0,997,1397,997,989,13
08/03/2026,19,28550,29156,26034,584,6606,1174,21504,0,6,1902,1503,991,1066,0,0,1016,1397,997,989,78
08/03/2026,20,29124,29730,26626,552,6606,1599,21504,0,6,1967,1503,991,1067,0,0,1017,1397,997,991,118
08/03/2026,21,29373,29979,26958,544,6606,1895,21504,0,6,2198,1503,991,1066,0,0,1017,1397,997,992,188
08/03/2026,22,29750,30359,27367,535,6606,2077,21504,0,9,2277,1502,992,1066,0,0,1017,1397,997,992,237
08/03/2026,23,30136,30749,27748,555,6606,2274,21504,0,13,2155,1502,992,1066,0,0,1017,1397,997,992,269
08/03/2026,24,30471,31083,28062,575,6606,2360,21504,0,12,2130,1502,992,1067,0,0,1017,1397,997,992,247
08/03/2026,25,31017,31628,28541,598,6606,2354,21504,0,11,2337,1502,992,1066,0,0,1017,1397,997,992,165
08/03/2026,26,31425,32035,28936,621,6606,2264,21504,0,10,2581,1503,992,1059,0,0,1017,1397,997,992,123
08/03/2026,27,31557,32167,29113,670,6606,2176,21504,0,10,2555,1503,992,1066,0,0,1017,1397,998,992,106
08/03/2026,28,31605,32215,29134,719,6606,2033,21504,0,10,2635,1502,992,1066,0,0,1017,1397,997,992,83
08/03/2026,29,31664,32313,29232,716,6606,1839,21504,0,10,2711,1503,991,1067,-39,0,998,1397,998,992,81
08/03/2026,30,31683,32300,29290,712,6606,1666,21504,0,10,2806,1502,991,1066,-7,0,997,1397,997,989,17
08/03/2026,31,32137,32854,29714,724,6606,1276,21504,0,10,2614,1503,991,1064,-107,0,997,1397,998,989,46
08/03/2026,32,32949,33639,30420,736,6606,897,21504,0,10,2930,1503,991,1064,-80,0,997,1397,998,989,18
08/03/2026,33,33907,34517,31266,716,6606,515,21504,0,10,2873,1503,991,1065,13,14,997,1397,997,989,118
08/03/2026,34,35114,35792,32243,695,6606,225,21504,0,10,2756,1502,991,1066,-68,0,997,1397,997,989,26
08/03/2026,35,36197,37158,33101,713,6606,52,21504,0,10,2735,1503,992,1046,-220,-62,950,1397,997,989,-69
08/03/2026,36,36681,38080,33598,731,6606,2,21504,0,10,2680,1503,992,1044,-372,-208,948,1397,998,989,-209
08/03/2026,37,37137,38721,33973,772,6606,0,21504,0,9,2682,1502,992,1065,-451,-358,995,1397,997,988,-166
08/03/2026,38,36712,38462,33489,813,6606,0,21504,0,8,2534,1503,992,1065,-451,-499,997,1397,997,989,-192
08/03/2026,39,35781,37662,32577,826,6606,0,21504,0,10,2213,1502,992,1067,-452,-516,997,1397,997,989,-303
08/03/2026,40,34799,36735,31709,839,6606,0,21504,0,10,2106,1502,992,1065,-451,-530,997,1397,997,989,-345
08/03/2026,41,33276,35261,30347,847,6606,0,21504,0,12,1980,1503,992,1065,-452,-529,997,1397,997,991,-392
08/03/2026,42,32173,34174,29329,855,6606,0,21504,0,11,1884,1502,992,1065,-451,-530,997,1397,997,992,-409
08/03/2026,43,31168,33076,28444,862,6606,0,21504,0,12,1787,1503,992,1054,-452,-455,997,1397,997,992,-389
08/03/2026,44,29730,31600,27117,868,6606,0,21504,0,11,1920,1503,992,1053,-451,-357,997,1397,997,992,-451
08/03/2026,45,28102,30015,25601,877,6606,0,21504,0,10,2158,1503,992,1017,-388,-478,997,1397,997,992,-437
08/03/2026,46,26483,28233,24152,885,6606,0,21504,0,11,2333,1502,992,1015,-240,-424,997,1397,998,992,-475
08/03/2026,47,25377,26948,23043,868,6606,0,21504,0,114,2246,1503,992,1022,-126,-307,997,1397,997,992,-424
08/03/2026,48,24517,25926,22208,850,6606,0,21504,0,128,2042,1503,992,1023,-119,-155,997,1397,997,992,-407
09/03/2026,1,24856,26231,22571,833,6606,0,21504,0,127,2409,1503,992,1064,-119,-20,997,1397,997,992,-509
09/03/2026,2,25414,26745,23216,816,6606,0,21504,0,132,2703,1502,991,1066,-85,0,997,1397,997,992,-514
09/03/2026,3,24875,26619,22745,805,6606,0,21504,0,525,2639,1503,991,1065,-105,0,997,1397,998,992,-514
09/03/2026,4,24288,25938,22177,794,6606,0,21504,0,417,2342,1502,991,1064,-119,0,997,1397,997,992,-514
09/03/2026,5,23994,25778,21941,791,6606,0,21504,0,552,2375,1503,991,1066,-118,0,997,1397,998,992,-514
09/03/2026,6,23692,25794,21673,788,6606,0,21504,0,869,2364,1503,991,1066,-119,0,997,1397,998,988,-514
09/03/2026,7,23501,25689,21517,786,6606,0,21504,0,955,2448,1503,991,1049,-119,0,997,1397,998,842,-514
09/03/2026,8,23436,25460,21520,784,6606,0,21504,0,791,2487,1502,991,1048,-119,0,997,1397,998,830,-514
09/03/2026,9,23425,25152,21567,788,6606,0,21504,0,494,2385,1503,991,853,-119,0,902,1397,998,779,-514
09/03/2026,10,23305,24997,21334,791,6606,0,21504,0,448,1994,1503,991,761,-119,-30,885,1397,997,703,-495
09/03/2026,11,22948,25454,20962,777,6606,0,21504,0,233,2219,1505,991,-642,-91,0,180,1397,998,-552,-388
09/03/2026,12,23996,26789,21866,762,6606,0,21504,0,171,2395,1505,991,-775,-23,-68,125,1367,998,-686,-470
09/03/2026,13,26474,30492,24196,761,6606,0,21504,0,170,2251,1507,991,-867,-157,-219,-647,994,998,-922,-436
09/03/2026,14,28622,32898,26165,759,6606,0,21504,0,169,2089,1507,991,-777,-308,-371,-680,977,998,-862,-509
09/03/2026,15,31888,34116,29147,781,6606,30,21504,0,169,1790,1491,991,-3,-436,-507,28,1350,997,465,-513
09/03/2026,16,33005,35268,30139,802,6606,191,21504,0,167,1991,1490,991,0,-452,-530,88,1397,998,608,-514
09/03/2026,17,34475,36737,31484,809,6606,416,21504,0,167,1742,1502,991,838,-451,-530,943,1397,998,962,-514
09/03/2026,18,35126,37388,32136,815,6606,709,21504,0,168,1808,1503,991,1072,-451,-530,997,1397,998,986,-513
09/03/2026,19,35527,37790,32482,845,6606,1028,21504,0,168,1925,1503,991,1067,-451,-530,1016,1397,998,986,-514
09/03/2026,20,35620,37878,32565,874,6606,1373,21504,0,162,2068,1370,991,1067,-451,-531,1017,1397,998,986,-514
09/03/2026,21,35389,37650,32277,886,6606,1722,21504,0,165,2163,1502,991,1065,-451,-531,1017,1397,998,986,-514
09/03/2026,22,35096,37345,32001,898,6606,2084,21504,0,159,2065,1502,991,1065,-451,-525,1017,1397,998,987,-514
09/03/2026,23,34800,36984,31815,923,6606,2423,21504,0,162,1572,1502,991,1066,-451,-457,1017,1397,997,990,-514
09/03/2026,24,34545,36587,31676,948,6606,2690,21504,0,162,1476,1502,991,1065,-451,-315,1017,1397,997,990,-514
09/03/2026,25,34753,36857,31913,970,6606,2906,21504,0,223,1702,1503,992,1066,-451,-316,1017,1398,999,991,-514
09/03/2026,26,34222,36382,31448,992,6606,3115,21504,0,321,1780,1501,991,1066,-451,-275,1016,1396,998,990,-513
09/03/2026,27,33992,36114,31325,1030,6606,3362,21504,0,318,1988,1502,991,1066,-451,-260,1016,1397,998,987,-493
09/03/2026,28,33490,35526,30803,1068,6606,3228,21504,0,316,1866,1502,991,1065,-451,-184,1016,1397,997,986,-485
09/03/2026,29,33217,35229,30469,1103,6606,3105,21504,0,319,1473,1502,991,1065,-451,-215,997,1397,998,955,-427
09/03/2026,30,32781,34917,30141,1138,6606,2941,21504,0,479,1145,1502,992,1060,-451,-161,996,1397,997,900,-445
09/03/2026,31,32797,35102,30093,1154,6606,2746,21504,0,565,1271,1503,991,630,-427,-24,898,1397,998,-218,-471
09/03/2026,32,33597,35769,30854,1170,6606,2175,21504,0,331,1382,1503,991,569,-451,-72,884,1397,998,-336,-382
09/03/2026,33,33922,37533,31134,1181,6606,1517,21504,0,319,1622,1503,992,-827,-451,-163,241,1397,998,-916,-335
09/03/2026,34,34958,38905,32152,1191,6606,874,21504,0,313,2311,1504,992,-1056,-451,-304,207,1397,998,-953,-270
09/03/2026,35,36276,40185,33341,1195,6606,294,21504,0,228,2751,1504,992,-1074,-451,-372,-31,1397,997,-826,-327
09/03/2026,36,37541,41221,34453,1198,6606,27,21504,0,35,2848,1504,990,-1075,-451,-386,-40,1397,995,-805,-288
09/03/2026,37,38050,41196,34993,1271,6606,111,21504,0,2,2844,1436,944,-1075,-451,-345,196,1397,941,-382,-291
09/03/2026,38,37765,40859,34749,1344,6606,0,21504,0,4,2783,1433,941,-1074,-451,-334,205,1397,939,-318,-313
09/03/2026,39,37789,40395,34787,1382,6606,0,21504,0,10,2529,1480,939,-1016,-451,-209,381,1397,994,584,-320
09/03/2026,40,37039,39583,34125,1420,6606,0,21504,0,15,2606,1483,939,-1015,-446,-141,382,1393,997,639,-327
09/03/2026,41,35505,37712,32770,1470,6606,0,21504,0,17,3112,1463,937,-764,-337,-17,-119,1341,971,-85,-268
09/03/2026,42,33882,35803,31216,1519,6606,0,21504,0,16,2986,1462,937,-754,-187,0,-137,1339,968,-146,-81
09/03/2026,43,32534,34539,30021,1551,6606,0,21504,0,14,2901,1421,946,-840,-42,0,361,1390,922,-509,7
09/03/2026,44,30576,32553,28185,1583,6606,0,21504,0,16,3096,1418,945,-842,0,0,385,1397,920,-519,121
09/03/2026,45,28865,30247,26648,1620,6606,0,21504,0,14,2988,1446,907,-768,0,0,631,1397,978,42,181
09/03/2026,46,27083,28391,24940,1657,6606,0,21504,0,9,3131,1447,906,-699,60,0,639,1397,981,86,225
09/03/2026,47,25846,26565,23830,1673,6606,0,21504,0,111,3197,1434,975,306,91,-8,245,1397,970,284,225
09/03/2026,48,24654,25383,22728,1688,6606,0,21504,0,129,3369,1432,980,341,142,0,229,1397,970,300,225
10/03/2026,1,25277,26006,23347,1685,6606,0,21504,0,129,3271,1300,991,348,180,0,501,1397,995,393,225
10/03/2026,2,25986,26720,24088,1682,6606,0,21504,0,134,3384,1294,991,349,180,0,511,1397,998,395,225
10/03/2026,3,25584,26516,23737,1610,6606,0,21504,0,332,3252,1434,991,328,180,0,418,1397,998,220,225
10/03/2026,4,24824,25880,23075,1538,6606,0,21504,0,456,3178,1444,991,328,180,0,414,1391,997,203,225
10/03/2026,5,24257,25801,22589,1573,6606,0,21504,0,944,3137,1500,991,168,180,0,455,1320,997,50,225
10/03/2026,6,24515,26180,22824,1608,6606,0,21504,0,1065,3342,1503,991,161,180,0,457,1282,997,34,225
10/03/2026,7,23867,25802,22245,1706,6606,0,21504,0,1100,3467,1503,991,-158,180,0,260,908,997,-77,225
10/03/2026,8,23223,25218,21661,1804,6606,0,21504,0,1108,3704,1504,991,-182,180,0,249,846,998,-105,220
10/03/2026,9,22689,26246,21226,1861,6606,0,21504,0,1037,4104,1505,991,-863,180,0,-261,650,997,-796,225
10/03/2026,10,22721,26322,21256,1918,6606,0,21504,0,957,3945,1505,990,-902,180,0,-296,625,996,-846,154
10/03/2026,11,23049,27190,21547,2000,6606,0,21504,0,409,4217,1469,955,-1073,180,0,-985,613,943,-1074,152
10/03/2026,12,23939,27749,22408,2081,6606,0,21504,0,19,4641,1464,952,-1080,176,0,-1022,634,934,-1089,30
10/03/2026,13,26034,29831,24387,2162,6606,0,21504,0,9,4683,1296,939,-1077,78,57,-1022,913,763,-1089,0
10/03/2026,14,27488,31376,25700,2242,6606,56,21504,0,4,4819,1284,933,-1070,-68,12,-1000,976,752,-1080,-66
10/03/2026,15,29805,32193,27813,2297,6606,579,21504,0,4,4579,1277,773,-411,-220,-62,-143,1350,759,-735,-213
10/03/2026,16,30669,33248,28594,2351,6606,1593,21504,0,4,4573,1274,767,-354,-372,-214,-60,1397,767,-617,-358
10/03/2026,17,31688,33520,29452,2436,6606,2224,21504,0,7,3919,976,978,809,-451,-285,885,1397,984,744,-489
10/03/2026,18,31251,33230,29052,2521,6606,3083,21504,0,7,4145,1004,991,1028,-451,-407,950,1397,998,899,-514
10/03/2026,19,30845,32937,28595,2716,6606,4316,21504,0,7,4218,1004,991,1042,-451,-521,995,1397,998,983,-513
10/03/2026,20,29616,31774,27354,2910,6606,5278,21504,0,64,3876,1005,991,1043,-452,-529,996,1397,998,989,-513
10/03/2026,21,28329,30518,26150,3006,6606,5813,21504,0,116,3530,1005,991,1022,-451,-509,638,1397,999,989,-513
10/03/2026,22,27019,28964,24980,3101,6606,6962,21504,0,9,4322,1005,991,1021,-422,-401,623,1397,997,985,-513
10/03/2026,23,26967,29005,24946,3204,6606,7556,21504,0,12,5002,998,991,662,-451,-462,669,1397,998,839,-513
10/03/2026,24,27148,29070,25134,3306,6606,7736,21504,0,8,5073,1005,991,644,-449,-351,666,1397,998,819,-514
10/03/2026,25,26918,28696,24888,3459,6606,7006,21504,0,110,5222,1005,991,194,-354,-200,146,1397,998,488,-514
10/03/2026,26,27070,28663,25064,3612,6606,6584,21504,0,129,5070,1283,991,172,-300,-50,122,1396,997,454,-514
10/03/2026,27,27501,28935,25556,3712,6606,6151,21504,0,125,5253,1504,991,2,-159,0,-46,1391,997,66,-504
10/03/2026,28,27591,28842,25678,3812,6606,5635,21504,0,125,5187,1505,991,0,-92,0,-52,1379,998,22,-382
10/03/2026,29,27998,29737,26177,3949,6606,4861,21504,0,69,5382,1505,991,-98,-19,0,-101,1229,997,-622,-230
10/03/2026,30,28553,30274,26745,4086,6606,4229,21504,0,68,5417,1504,991,-124,-70,0,-103,1180,998,-677,-79
10/03/2026,31,28706,31921,26864,4196,6606,3122,21504,0,142,5297,1505,991,-1016,37,37,-390,807,998,-1067,38
10/03/2026,32,29809,33140,27963,4305,6606,2382,21504,0,156,5468,1505,991,-1078,0,0,-402,743,997,-1095,134
10/03/2026,33,31094,34726,29119,4442,6606,1518,21504,0,161,5405,1505,991,-1077,0,0,-702,525,998,-1092,200
10/03/2026,34,32291,35931,30288,4578,6606,824,21504,0,156,5400,1498,991,-1078,0,0,-714,527,997,-1092,172
10/03/2026,35,33690,37327,31655,4670,6606,288,21504,0,154,5399,1166,967,-1077,0,0,-714,901,969,-1092,188
10/03/2026,36,34781,38420,32770,4762,6606,17,21504,0,155,5712,1128,955,-1078,0,0,-714,977,956,-1092,159
10/03/2026,37,35553,39191,33501,4883,6606,0,21504,0,154,5541,445,593,-1039,0,0,-753,1350,576,-1092,200
10/03/2026,38,35524,39146,33397,5004,6606,0,21504,0,155,5432,410,578,-1035,34,0,-740,1381,564,-1092,200
10/03/2026,39,35130,37601,33091,5116,6606,0,21504,0,164,5305,1199,932,-618,15,0,21,1182,971,-1089,199
10/03/2026,40,33968,36414,32067,5227,6606,0,21504,0,163,5574,1254,957,-599,112,9,65,1128,997,-1084,114
10/03/2026,41,32573,34992,30842,5323,6606,0,21504,0,165,5565,1490,990,-535,23,0,-168,755,997,-951,153
10/03/2026,42,31265,33687,29623,5418,6606,0,21504,0,165,5560,1499,989,-537,0,0,-178,679,994,-942,184
10/03/2026,43,29281,32528,27821,5474,6606,0,21504,0,174,5805,1220,892,-1042,-10,0,-456,306,905,-965,101
10/03/2026,44,27836,31078,26439,5530,6606,0,21504,0,171,5835,1189,878,-1035,68,0,-467,230,889,-969,219
10/03/2026,45,26077,29776,24790,5531,6606,0,21504,0,153,5887,640,606,-1023,212,60,-741,-146,563,-1036,300
10/03/2026,46,24508,28163,23292,5532,6606,0,21504,0,16,5656,598,580,-1023,161,5,-752,-222,536,-1042,300
10/03/2026,47,22844,27669,21675,5521,6606,0,21504,0,774,5613,402,336,-1014,49,-51,-697,-603,336,-1086,300
10/03/2026,48,22111,27142,21011,5509,6606,0,21504,0,943,5741,405,323,-1014,0,-9,-695,-681,326,-1089,300
11/03/2026,1,22498,27755,21274,5447,6606,0,21504,0,788,5818,1064,441,-1014,32,0,-697,-1069,445,-1089,300
11/03/2026,2,23328,28390,22174,5384,6606,0,21504,0,521,6301,1109,450,-1014,147,0,-698,-1140,459,-1089,300
11/03/2026,3,22886,28540,21742,5335,6606,0,21504,0,851,5857,1112,495,-1014,63,0,-683,-1417,694,-1089,300
11/03/2026,4,22190,28047,21217,5285,6606,0,21504,0,1020,5811,1115,500,-1014,69,0,-682,-1452,708,-1089,300
11/03/2026,5,22055,28232,21160,5240,6606,0,21504,0,1266,5945,1282,587,-1014,4,0,-755,-1453,658,-1089,300
11/03/2026,6,21747,27913,20936,5195,6606,0,21504,0,1252,5984,1294,593,-1013,0,0,-758,-1453,651,-1090,300
11/03/2026,7,21173,26989,20363,5054,6606,0,21504,0,1015,5992,1321,581,-1014,0,0,-642,-1453,515,-1092,300
11/03/2026,8,20833,26668,20071,4912,6606,0,21504,0,1038,5784,1315,577,-1014,0,0,-638,-1453,504,-1092,300
11/03/2026,9,20648,26568,19903,4845,6606,0,21504,0,1008,5848,959,469,-1013,0,0,-754,-1453,422,-1092,240
11/03/2026,10,20524,26410,19802,4777,6606,0,21504,0,970,6018,943,465,-1014,1,0,-758,-1453,418,-1091,270
11/03/2026,11,21097,26869,20358,4755,6606,0,21504,0,855,5975,1311,598,-1014,88,0,-805,-1453,432,-1045,234
11/03/2026,12,21664,27301,20891,4732,6606,0,21504,0,730,5938,1340,617,-1014,132,0,-805,-1453,446,-1035,88
11/03/2026,13,23825,28361,22836,4675,6606,0,21504,0,202,5710,1432,968,-1006,14,0,-443,-1453,914,-810,-22
11/03/2026,14,25677,30056,24604,4617,6606,55,21504,0,10,6056,1440,992,-1000,-49,0,-402,-1439,946,-722,-157
11/03/2026,15,27988,30649,26520,4533,6606,586,21504,0,15,5207,1498,991,-283,-199,0,518,-1262,993,521,-302
11/03/2026,16,28558,31395,27032,4449,6606,1934,21504,0,13,5812,1502,991,-222,-320,0,578,-1239,996,649,-443
11/03/2026,17,28690,31300,26942,4563,6606,3358,21504,0,13,5577,1502,991,294,-244,0,707,-1240,996,916,-513
11/03/2026,18,27830,30492,26037,4676,6606,4733,21504,0,13,5617,1502,991,342,-296,0,716,-1240,996,942,-513
11/03/2026,19,26908,29888,25122,4776,6606,6090,21504,0,109,5639,1502,992,-316,-193,-9,572,-1239,996,967,-514
11/03/2026,20,26338,29843,24635,4876,6606,7164,21504,0,504,5639,1502,991,-373,-186,-105,562,-1239,996,970,-498
11/03/2026,21,25296,29366,23585,4922,6606,7979,21504,0,1219,5471,1503,991,-569,-52,-22,363,-1239,997,970,-369
11/03/2026,22,24848,28835,23164,4967,6606,8472,21504,0,1264,5700,1503,991,-584,0,0,349,-1239,997,970,-300
11/03/2026,23,24494,28442,22696,4924,6606,8949,21504,0,1270,5609,1503,982,-538,0,0,373,-1239,997,940,-301
11/03/2026,24,24396,28327,22563,4881,6606,9553,21504,0,1259,5412,1503,982,-534,0,0,375,-1239,997,934,-299
11/03/2026,25,24105,28004,22393,4814,6606,10319,21504,0,1273,5552,1503,991,-442,-1,0,702,-1239,996,966,-344
11/03/2026,26,23487,27323,21866,4746,6606,9627,21504,0,1260,5563,1503,991,-436,-66,57,726,-1239,997,958,-235
11/03/2026,27,23328,26852,21783,4754,6606,9456,21504,0,1149,5716,1483,991,-447,-7,187,337,-1239,996,132,-82
11/03/2026,28,23199,26618,21620,4762,6606,8576,21504,0,1135,5722,1481,991,-450,-11,203,308,-1223,997,41,16
11/03/2026,29,23109,27573,21491,4747,6606,8387,21504,0,1080,5754,1501,991,-1010,0,203,560,-961,996,-813,127
11/03/2026,30,23402,27920,21801,4731,6606,7424,21504,0,1070,5701,1503,991,-1055,0,203,578,-899,996,-894,47
11/03/2026,31,24229,28228,22578,4566,6606,6342,21504,0,738,5561,1502,991,-1054,0,198,876,-515,997,-1074,-18
11/03/2026,32,25709,29049,23982,4401,6606,5331,21504,0,12,5543,1502,991,-1054,-11,89,878,-435,997,-1081,-147
11/03/2026,33,27987,30144,26074,4205,6606,3895,21504,0,6,5753,1504,991,-595,-107,1,-109,-61,997,-409,-270
11/03/2026,34,30070,32255,28033,4008,6606,2242,21504,0,6,5906,1504,991,-559,-178,0,-204,19,996,-342,-296
11/03/2026,35,32948,34543,30694,3841,6606,829,21504,0,3,5644,1503,992,-178,-319,0,261,391,996,-93,-402
11/03/2026,36,34411,35876,32225,3674,6606,109,21504,0,0,5743,1500,988,-149,-255,0,296,469,994,-47,-414
11/03/2026,37,35207,36375,33030,3628,6606,0,21504,0,0,5735,1182,748,-7,-147,0,297,840,855,908,-414
11/03/2026,38,35470,36623,33259,3581,6606,0,21504,0,0,5611,1152,725,0,-139,0,297,918,842,1006,-414
11/03/2026,39,35347,36586,33119,3684,6606,0,21504,0,0,5541,1416,687,182,-226,0,406,1290,880,1026,-413
11/03/2026,40,34852,36091,32765,3787,6606,0,21504,0,2,5429,1439,682,203,-266,0,414,1321,884,1028,-371
